,Unnamed: 0,Tweets,target
425,433,at donaldtrump rev at lorisusan57 at charliekirk11 so like i said pfizer did not get aid to develop the vaccine sheesh all trump did was order the vaccine that pfizer developed on their own and he didnt even order enough,positive
426,434,at dummycameron at marksharon dp at georgemonbiot mark is an anti vaxxer anti masker and doesn't believe in anthropogenic climate change it all goes with the territory btw mark i had the pfizer vax several weeks ago no side effects and feel fine just like i had the bcg polio jab tetanus jab and diphtheria jab years ago,positive
427,435,at scullingmonkey interesting got any links to specific articles (as i've had 1 pfizer dose and covid in jan ),positive
428,436,"at benyt this statement from the article is not accurate ""the pfizer and moderna vaccines are only around 95% effective which means 5% of people are prone to contracting coronavirus even after they are fully vaccinated """,positive
429,437,at skletch pfizer got it friday arm pain friday it got worse saturday and had a headache all day that was about it,neutral
430,438,"at warwithlies despite the fact that i've had both pfizer shots i continue to wear a mask and keep my distance from people who don't freedom what good is ""free dumb"" if you're too sick to enjoy it",negative
431,439,at ash silv at lenealta yay us i must’ve just missed u got pfizer but kinda jealous of u ladies with the one and done,neutral
432,440,at super7413 at hourninety at joshualandman at natesilver538 at erictopol seems like this article puts it in more clear terms than the original post,positive
433,441,at socallls at deeeman2013 at ap my wife 39 had both pfizer shots and dealt with terrible flu symptoms for over a week as well as resurging shingles pain that she had last summer plenty of people have had bad reactions due to antibodies being developed we don't know long term reactions either,negative
434,442,at owajohnny personally i’ll get the jj vacc if offered my job is still doing pfizer,neutral
435,443,australia needs to go full pfizer with our vaccinations 95% effective beats 62% effective every day of the week,positive
436,444,at xjonnyc fda recently approved normal freezer temp transportation and storage of pfizer's rona vaccine it's not required to continue to ship with dry ice anymore normal frozen transport is allowed plus increased production and delivery to the us it's highly possible it's vaccines,positive
437,445,at iomgovernment 1000+ of 1st dose vaccinations  thumbs_up  so that's why the 2nd dose pfizer vaccinations were rescheduled to later in the week  thinking_face,positive
438,446,at sailorrooscout do you think the efficacy of the pfizer vaccine will be significantly affected by changing the gap between doses to 11 weeks,neutral
439,447,at mattflaherty18 at nygovcuomo nope it’s the moderna and pfizer i haven’t heard of anyone around here getting that one the appts available are in potsdam,neutral
440,448,at laurenpersoff at pfizer umm because they’re not,neutral
441,449,pfizer moderna vaccines less effective against key variant lab study covid19 via at googlenews,positive
442,450,janssen moderna or pfizer the best choice is the one you can get as soon as possible we are getting there,positive
443,451,happy to report that my mom got her first covid vaccination  syringe  pfizer at  inova fairfax hospital,positive
444,453,pfizer 10 days ago migraine nausea vomiting fever 0 reactions to vaccines in past so glad i got it but wouldn't mind lower dose for second shot if it would still work women report worse side effects after a covid vaccine,positive
445,454,at davastarr i had pfizer shot sore arm for a couple of days pain scale 2 no side effects 2nd shot,negative
446,455,at gregabbott tx tx dshs data shows 49 98% of texans 65+ have received at least a 1st dose but only 28 89% have received a 2nd dose and remember the pfizer 1st dose has only a 52% efficacy this data clearly does not support putting seniors at risk starting wednesday,positive
447,456,at kimber527 namaste please find the unroll here has pfizer ever been found guilty in a court of law for scientific… share this if you think it's interesting  robot,positive
448,457,at angie rejoineu could be but pm could have waited for oxford but decided to go ahead earlier with pfizer to be 'first' in order to get the headlines he had to try quash critics re death toll,positive
449,458,as some in  Australia  whinge about a small slice of our pfizer  syringe  being held back,neutral
450,459,at joncoopertweets congratulations  party_popper  confetti_ball  my husband and i got our second pfizer dose and feel just fine,positive
451,460,yassss daddy pfizer is giving me my second dose at the end of the month and i’m going to canoodle with all my other vax babies so hard  smiling_face_with_heart-eyes,negative
452,461,at legal licious at alexberenson at pfizer um what,positive
453,462,also the nightmares and sleepless nights are probably due to the fact that moderna is pumping people full of 100 mcgs of virtually the same schlop that pfizer is but pfizer is only dosing at 30 mcgs the cdc should really step in &amp fix this shit fuckmyfacedotcom,negative
454,463,there was a lot of reporting last week about fears that people may not want to get the j&amp j vaccine today in new jersey state officials are saying that demand is so high for j&amp j than some are making the misguided decision to cancel pfizer/moderna appts,positive
455,465,at dingwall77 at alexberenson at pfizer what is that from,neutral
456,467,"at davidstaplesyeg if it's about what happens on a basketball court then i'll listen to lebron otherwise no thanks my only question with the vaccine is whether or not to wait for the ""better"" pfizer or moderna product or just get the astra zeneca",positive
457,468,nz pm can secure the pfizer vaccine for her whole country but greg useless hunt can’t remind me why anyone would vote liberal auspol,positive
458,469,"""i just had my first pfizer jab &amp i feel great""",positive
459,470,got my first pfizer dose today and scheduled for the second never been happy about a shot before,positive
460,471,at wagsocialcare at walgreens your system glitched and i was scheduled for dose 1 and 2 of pfizer on the same day nobody at the store or in customer care has been able to help me get an actual dose 2 what should i do,positive
461,472,at alexberenson at pfizer berenson berenson berenson bear if the vaccine doesn't work why are nearly all the covid deaths currently happening in israel taking place among the unvaccinated why are the unvaccinated dying of covid and the vaccinated are not,positive
462,473,at scullingmonkey is this to say you should only need/have 1 dose of the pfizer jab if you've also had covid within a specific time period,positive
463,474,at marisac721 at gregabbott tx i’m getting my 2nd pfizer shot on thursday too,neutral
464,475,at andyyu25 at gamesetmatch131 at aab mufc at bellshawgeorge 1) why would anyone trust criminals like dr fauci/pfizer over a scamdemic 2) adria tour was great being proactive in sovereign countries which allowed it 3) who does not love passion and fire in sportspeople 4) osaka the haitian/japanese black wannabe lolololololololol,positive
465,476,"also the subhead is ""pfizer and moderna vaccines are only around 95% effective that means that 5% of people are prone to contracting coronavirus even after they are fully vaccinated"" but thats not what it fucking means",positive
466,478,at dwpippy at seetlahlee at joncoopertweets did you get the moderna or pfizer vaccine,neutral
467,479,wonder how much more protection from covid i can get if i get the j&amp j vaccine then also get one of the moderna or pfizer vaccines,positive
468,480,just got my first dose of the pfizer vaccine ama,positive
469,481,at misterdorsey pfizer i feel totally fine this was my second dose,positive
470,482,mayor of toronto john tory the point man for stephen harper in ontario on the running of lockdowns not ford tory once was praising justin trudeau government he can’t do that anymore ottawa peel in lockdowns uk eu isis johnson vaccine approved by canada moderna pfizer,neutral
471,483,if given the choice between the 2 major vaccines out there right now opt for pfizer over moderna moderna fuct my face up good puffyeyes look10yearsolder moderna,positive
472,484,at sailorrooscout i think it’s very important to highlight that there have been numerous live viral assays that have shown far more significant reductions especially against b 1 351 (here i highlight just 3) this is why moderna pfizer etc are rightfully being cautious in preparing new boosters,positive
473,485,so pfizer effectively beats every know varient bring on summer  rocket  rocket  rocket  rocket  rocket,positive
474,486,russian disinformation campaign working to undermine confidence in covid 19 vaccines used in us cnnpolitics,neutral
475,487,according to the centers for disease control and prevention pfizer biontech and moderna—both two shot vaccines—have higher efficacy rates for preventing illness than the single shot johnson &amp johnson's janssen vaccine the vaccine efficacy rates stand,positive
476,488,at dingwall77 at alexberenson at pfizer sauce,neutral
477,489,at busydrt dr sherri it will be useful that cdc discloses data on adverse events since the rollout of vaccines 50 000 adverse events from mrna vax in the uk  United_Kingdom  08/02/2021 covid 19 mrna pfizer biontech vaccine analysis print report run date 04 mar 2021  backhand_index_pointing_down,positive
478,490,don't miss tonight's covid19 town hall at 6p ct/7p et our panel includes at jamesekhildreth president of at meharrymedical he is on at potus's covid 19 health equity task force and sat on the fda advisory panel that recommended pfizer &amp moderna vaccines  movie_camera,neutral
479,491,at ellendatlow had my second pfizer last monday no effects but a sore arm and the need to nap wishing you the same,neutral
480,492,at bekyfrmtheblock at erictopol at nejm at pfizer at biontech group the vaccine (pfizer) has proven (in a clinical setting) to neutralize variants at a high level the fear has been that the current vaccines wouldn’t be able to keep up with the variants this is good news,positive
481,493,at alexberenson at pfizer similar thing happens for influenza vaccines also t cells,neutral
482,494,at charm91269403 on life site news today dr eileen de villa toronto's medical health officer who has locked down toronto is married to toronto cardiologist that listed manufacturers pfizer and astra zeneca among his financial interests at an online medical panel discussion of 2020,positive
483,495,at zerodayfinance hell yeah conquering the virus 1 shot at a time just got my 2nd pfizer jab today,neutral
484,496,new zealand to use only pfizer virus vaccine,neutral
485,497,feeling like i found willy wonka's golden ticket first pfizer dose is in my arm,positive
486,498,pfizer's covid19 vaccine neutralizes brazil variant in lab study,neutral
487,499,"at pacecommajason i'm one in on pfizer after the second i'm gonna try to get j&amp j too ""no i am not stephen smith who has already been vaccined i am nehpets htims gimme "" i want all of 'em and all the new ones they make for all the variants i'm a collector a connoisseur",positive
488,500,so there you go australians having foisted on them the inferior astrazeneca nz to buy enough pfizer vaccines for entire population smh,positive
489,501,a third of over 80s have not generated any antibodies after 2nd pfizer jab,neutral
490,502,americans who have received the full covid 19 vaccine can gather without wearing masks or keeping their distance according to new cdc guidance really except that the pfizer and moderna vaccines don't work too well against the south african strain which is now in 24 states,positive
491,503,at npr as a pfizer sales rep i just wanna give a shout out to npr and other rational media for helping getting our product out there truly couldn't have met my quotas this q without you guys gonna see record profits company wide this year thank you,positive
492,504,at mayalevine at fitjayc at mrmikeinvesting at bismofunyuns44 at unusual whales at icetrades at yatesinvesting at thelioncom at chrisrandone at biotech sd at mrkennethpowers at stockmeat at incrediblebob12 at saulwright2020 at manpree31938145 at the rocktrading i think it’s pfizer not phizer (see third bullet on second powerpoint slide),neutral
493,505,'i wanted to help' | morristown teen joins pfizer vaccine trial,neutral
494,506,antibody resistance of sars cov 2 variants b 1 351 and b 1 1 7 b 1 351 (south african variant now in 20 states) is markedly more resistant to neutralization by convalescent plasma (9 4 fold) and pfizer or moderna vaccine sera (10 3 12 4 fold),positive
495,507,business insider pfizer moderna vaccines less effective against key variant lab study via at googlenews,positive
496,508,not feeling that great after my first pfizer vaccine dose but only experiencing normal side effects,positive
497,509,first dose if the pfizer covidvaccine went well to this point no issues i'm sure i'll get the standard discomfort that comes with it but i'll say i'll take vaccine discomfort over covid19 lung discomfort every single time when possible please consider to getvaccinated,positive
498,510,at bimguff at nikboricua at nytimes it’s not poison yeah the most shortest tested vaccination in the history of ever johnson and johnson moderna and pfizer have lawsuits up the ass from their past f ups they are still dealing with there’s a no liability clause set in place but it’s not poison ok right,positive
499,511,valneva and pfizer start new phase 2 study for lyme disease vaccine candidate,positive
500,512,while there are age requirements for receiving a vaccine (pfizer 16+ moderna 18+) restricting the per capita population vaccinated to 15+ misrepresents how *far* away we are at this time from reaching herd immunity in sc in some cases the difference is as large as 4 88%,positive
501,513,at alexberenson at pfizer what’s the purpose of the vax control humanity,neutral
502,514,at jennip68 at daxgigandet wow that’s crazy my partner goes for her second dose friday pfizer also i’m not sure i’m gonna tell her this hope you feel better soon,negative
503,515,at iamwholescalera at quasimado then you give pfizer moderna &amp j&amp j a call and demand they supply more vaccines psst there is a limited supply &amp essential workers teachers shop clerks transit workers nursing homes homeless etc must be vaccinated before inmates to reduce spread in general population,positive
504,516,at erictopol at natesilver538 business insider pfizer moderna vaccines less effective against key variant lab study well now i'm confused,negative
505,517,that second pfizer vaccine really almost ended me,positive
506,518,at sorinbarbara btw i'll be willing to bet they find out moderna reacts much the same way pfizer did against the variants their design is so similar,positive
507,519,at tiaghose at eleacoon at gavinnewsom they just started vaccinating teachers it takes roughly 5 weeks after the first dose for the pfizer vaccine to be fully effective and 6 weeks for the moderna april 12th is just about right if not a tad early,positive
508,520,at one point we were also told by the man who leads the biden team that masks don't prevent spread so they are now telling me all vaccines are equally effective i don't believe them,positive
509,521,check_mark_button  pfizer dose 1  check_mark_button  tracking symptoms via qr code to ensure we know more about this vaccine rollout than any in history such an excited vibe at women’s and children’s hospital staff clinic today great work all  oncoming_fist_light_skin_tone,positive
510,522,at jay d1 yea i got the pfizer vax,neutral
511,523,the covid 19 vaccine from pfizer inc and biontech se was able to neutralize a new variant of the coronavirus spreading rapidly in brazil according to a laboratory study published in the new england journal of medicine on monday,positive
512,524,at pniewczyk at naomirwolf at krasskrush10 at markchangizi pfizer’s crimes against humanity/nuremberg violations in africa see also the amazing movie about this sociopathic criminal company the constant gardener,positive
513,525,"profit id above public health reality ""drug makers urge biden to reject proposal to waive patent rights on covid 19 products""",neutral
514,526,at leafsalldayy i received the pfizer at my place of work a few weeks ago no side effects no issues,negative
515,527,at trungtphan that’s a serious sat vocab word portmanteau not the pfizer name,negative
516,528,at brendaa24168120 at marymister8 at newaigreen at bustersbrew at dhiggins63 at donithedon at aseymourre at lawabiding771 at maximus u at jwspry at anonps2341 at fantasticlegs at rlewis5557 here's how much money pfizer moderna and johnson &amp johnson could make from covid vaccines,negative
517,529,at joshchapinabc11 at abc11 wtvd at cdc at pfizer at moderna tx cdc grants us freedom i missed that article in the constitution,neutral
518,530,at fqmule at thebeerbitch at aynw i got pfizer and the first shot made me feel like a mild version when i had covid second wasn’t as bad,positive
519,531,appreciate the moment 1st dose done  syringe  on internationalwomensday momlife covid 19 pfizer  microscope,neutral
520,532,at xjonnyc probably just to haul pfizer rona vaccine from brussels,negative
521,533,here's how much money pfizer moderna and johnson &amp johnson could make from covid vaccines fox business,positive
522,534,at covidwashington any suggestions on how to schedule a pfizer second vaccine the assisted living facility my elderly aunt is at didn’t get enough and they are not bringing back more can i just schedule the “first” and that’s okay,positive
523,535,we now have three covid 19 vaccines available — pfizer moderna and most recently johnson &amp johnson here are the reasons why we’re excited about this new development,positive
524,536,buone notizie a quanto pare  clapping_hands_light_skin_tone   backhand_index_pointing_down_medium-light_skin_tone  pfizer/biontech covid 19 vaccine neutralizes brazil variant in lab study | article [amp] | reuters,negative
525,537,can confirm that one of the symptoms of pfizer vaccine dose 1 is telling everyone i know i got it,neutral
526,538,at hockeybroad at walgreens if you live in the city of chicago you can call 312 746 4835 to get the pfizer one at untied center otherwise if you go to a walgreens and ask the pharmacy they can sometimes sign you up but i know a ton of 1b plus getting vaccines at walgreens as of this week,positive
527,539,at erictopol at nejm at pfizer at biontech group explain it to me like i’m 12,neutral
528,540,at margare20770512 at pierrepoilievre at mikebarretton absolutely correct margaret giving millions to 13 15 year olds on cerb no budget in 2 years sent ppe to china while our hc workers had none tried to partner with china for vaccines failed extending 2nd doses to 4 months against pfizer’s advice but yep he is doing fantastic,positive
529,541,at drsanjaygupta at pfizer at moderna tx at jnjnews i’m 60 can’t even get an appt to get the vaccine in ky so you can have enough for everyone by mid march but they’ll never get it in peoples arms until thanksgiving cdc guidelines smidlines can’t get the vax it’s mute,negative
530,542,at kelzies that hasn't happened for us since both that and the pfizer were made here and since we're out of europe have control of our own vaccines so that's something good that came out of it,positive
531,543,at bmoresparrow excellent my second pfizer dose is in two weeks if i remember i’ll let you know how the side effects are,neutral
532,544,great effective neutralization of engineered variant covid 19 virus with serum from participants (of the rct) who has received 2 doses of the pfizer vaccine,positive
533,545,at lefthandedlarue pfizer 2x nothing but regular shot soreness,negative
534,546,so 8 hours after receiving my first dose of pfizer the only side effect i'm experiencing is a really sore arm i am exhausted but i worked nights all weekend and i can't be sure if the fatigue is from my sleep schedule or the shot all good overall so far,positive
535,547,at coffeewjaneway by that standard they should arrest trump for pushing the vaxx and forcing the emergency use of covid vaccines also arrest surgeon general cdc nhs who gates j&amp j pfizer moderna gates fauci birx etc trump pushed vaxxines we just swallowed it &amp lost time to be real,positive
536,548,1/ wow this is the paper i’ve been waiting for german researchers examined how well the at pfizer vaccine worked in people over 80 compared to under 60 the answer not well at all 17 days after the second dose peak protection 1/3 had no neutralizing antibodies,positive
537,549,here’s how much money pfizer moderna and johnson &amp johnson could make from covid vaccines,positive
538,550,i had the pfizer vaccine and my wife just got the j&amp j vaccine barely any side effects we feel fine and better than that we feel protected from covid 19 come on everyone should get this vaccine and protect everyone and now we can see our grandchildren,positive
539,551,why normal life cannot resume for vaccinated people,positive
540,553,at zubymusic i read the pfizer web site about a month ago which listed all the groups that the vaccine wasn’t tested on it included under 18s pregnant women asthma sufferers allergy sufferers people with auto immune conditions over 60s any co morbidity well tested,positive
541,554,second dose of pfizer has been taken and i'm glad i have no work tomorrow,positive
542,555,at legendaryenergy random question at legendaryenergy why does pfizer want military bases as per their request to the argentinian/brazilian government,neutral
543,556,the pfizer vaccine is not concerned about the variants of concern (aka “scariants”),neutral
544,557,at bvc194 at ugghater at peston at borisjohnson i mean it is proven so,neutral
545,558,this is how the johnson &amp johnson vaccine is different from pfizer and moderna’s shots,neutral
546,559,a real world study of pfizer's covid vaccine involving more than half a million inoculated people has demonstrated its overwhelming effectiveness even after one dose the vaccine proved effective at preventing serious illness and death,positive
547,560,at davastarr pfizer mild pain in arm for a few hours,negative
548,561,"“eliminating [intellectual property] protections would undermine the global response to the pandemic "" the world's biggest drug makers argued",neutral
549,562,at ogjohnny5 yooooooo pfizer boyz gonna be outside this summer,neutral
550,563,we give $pfe pfizer a sentiment score of 20 on a scale of 100 to 100 significant activity on social media recently,positive
551,564,at stellendamv at scrap iron ryan it's a little more 4 7 billion,negative
552,565,the covid 19 vaccine from pfizer inc and biontech se was able to neutralize a new variant of the coronavirus spreading rapidly in brazil according to a laboratory study published in the new england journal of medicine on monday ​,positive
553,566,at beckyadenton congrats got mine today so happy pfizer too,positive
554,567,pm jacinda ardern says pfizer deal simplifies way to mass vaccination could open border rnz,neutral
555,568,and with that your guy is scheduled for his first shot of the pfizer covid vaccine on march 19th to me fellow vets enrolled at the va call 206 716 5716 and make it happen i can't wait to hug all of you every single one of you,positive
556,569,at reallorraine love everyone warning you that in 12 24 hours you’re gonna feel like crap  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  great advocate i’ve had mine but the pfizer 1st ok achy arm 2nd holy moly 24hrs feeling fluey but like everyone is saying would rather that than covid xxx,positive
557,570,at catholicpods at rayrduffy at frharrison to those two instance of abortion either via development (j&amp j) or by testing carried out on them (pfizer moderna) in which case as we do not know what sort of testing may have been done on aspirin or hydrogen peroxide we must not use those either i'll stick with the /,negative
558,571,at jessicahagio my first dose sucked but the second one was a breeze (if youre doing pfizer) a lot of my coworkers felt the same but then again our immune systems suck lol,positive
559,572,pfizer ceo albert bourla calls israel 'world's lab' in interview to nbc the jerusalem post,neutral
560,573,watch for vision problems after 2 shots pfizer vax repealncvia,neutral
561,574,just got the pfizer vaccine  red_heart  let’s put her to work,neutral
562,575,how are the pfizer and moderna covid 19 vaccines different via at youtube,positive
563,576,laboratory data suggest that the pfizer covid19 vaccine will be effective against all the variants including the uk south african and brazilian ones,positive
564,577,at theellerby at jacquihughes17 trial is ongoing until january 2023 here's the info on pfizer if anything i hope people i love will at least wait until the trials finish and they have more data,positive
565,578,at kinkortobobimur at erictopol at nejm at pfizer at biontech group most likely to be the same with moderna pretty similar vaccines and antibody responses,positive
566,579,at zeynep in today's episode of brandolini's law i need to explain to my friends how the at pfizer vaccine does not give you covid gingivitis and african trypanosomiasis cause at nhsuk left wide open thank you at facebook,positive
567,580,here's how much money pfizer moderna and johnson &amp johnson could make from covid vaccines foxbusiness,positive
568,581,at fschmnn awesome i’ve gotten both doses of pfizer all is well other than i now speak 3 foreign languages that i never have but only profanity so really weird,positive
569,582,just saw a headline about attempts to undermine trust in the pfizer and moderna vaccines around the world and i thought “god damn gqp at it again” but no it’s actually putin  man_shrugging,neutral
570,583,instead of focusing on harry and meghan this is amazing news that shows pfizer is stopping pretty much all variants get those pubs open and planes fired up boris la,positive
571,584,at colindmello at ctvnews what happened to the 444 000 pfizer doses canada was meant to receive march 1 7,neutral
572,585,at drsanjaygupta can you explain the difference b/w j&amp j and pfizer/moderna vaccines with respect to entering the human body’s nucleus i’ve read multiple articles but am nervous with anything entering my nucleus anything in the nucleus can affect dna right,positive
573,586,at scottygzone at benjamingaines in on a team finally i'm on a team team pfizer all the way,positive
574,587,at brennasimonsays welcome to the pfizer club i got my 2nd shot last month only 1 person i work with did get sick but nothing serious hope you don't have any issues,negative
575,588,at soulflytry at aslavitt46 just one more caution to keep in mind we need to wait a certain amount of time after the jab before an acceptable level of immunity kicks in for the 2nd pfizer and moderna shots it's 2 weeks for the j&amp j it's 6 or 7 weeks afaik,positive
576,589,at erictopol at nejm at pfizer at biontech group eric what does it mean good or bad,positive
577,590,the biontech fosun pharma pfizer vaccine does bring in $15 billion in revenue in 2021 it will make up wall street without international government obligation bonds moderna future in the development of sars 2 vaccines has the potential to reach a $100 billion plus market,neutral
578,591,shot 2 of pfizer  check_mark_button  let’s see what these side effects (if any) are,neutral
579,592,special thanks to the greek orthodox church of southampton ny thank you looking forward to my second dose of pfizer and my wife and i are bringing some friends in their 90s for their number two with us spread the love drive a senior or other friend to their vaccination,positive
580,593,at thechowderhead the pfizer made me gay,neutral
581,594,it went from pfizer &amp moderna not being able to supply more until mid summer to now all americans can be vaccinated by mid may biden even kept promising all these vaccs before he took office even though the companies were painting another narrative should’ve saw it then,positive
582,595,at llargecar at jennifernuzzo at cdcgov well there's a second dose required for the pfizer shot but not the jnj one no this was one of the big benefits of the jnj vaccine that people have been discussing,positive
583,596,the covid 19 vaccine from pfizer inc and biontech se was able to neutralize a new variant of the cor,positive
584,597,a new lab study shows troubling signs that pfizer's and moderna's covid 19 shots could be far less effective against the variant first found in south africa now what  man_shrugging,positive
585,598,"""others who have doubts about the newness of the mrna technology in the pfizer&amp moderna vaccines may appreciate thefact that johnson&amp johnson’s approach has alreadybeen deployed in the company’sebola vaccine which got full drug approval in europe lastyear """,positive
586,599,"""people who are on the fence about getting vaccinated may find that this difference tips the scales in favor of getting a shot """,neutral
587,600,at davastarr pfizer first of two so far sore muscle at entry point for less than 24 hours i thoroughly recommend the process to all,positive
588,602,at alexfriel4 at epdevilla at first it wasn’t known to be possible to move the pfizer vaccine so they sent staff to vaccine centers the thought was at least then there was less chance the virus could be brought in a few weeks later when they got the go ahead to take it to the homes they did so,positive
589,603,at ecmclaughlin 2 shot of pfizer and all i had was a sore arm more sore 1st shot than 2nd but i exercised to reduce pain of 2nd shot,positive
590,604,at snakebadass just now got my 2nd shot of pfizer and will continue to mask up until it is all gone away,positive
591,605,13 appointments at 1st and 2nd dose moderna eufaula mcintosh county health department 13 at 1st and 2nd dose moderna skiatook first baptist church 1053 at 1st dose pfizer midwest city reed ctr (mar 10) oklahoma covid vaccine,positive
592,607,at nanaslugdiva at ethnography911 i had the same tummy issues with pfizer was all right after ginger tea,positive
593,608,at brandon92473670 2 doses of pfizer’s vaccine essentially neutralizes all vocs pretty effectively 3,positive
594,609,at karacalavera i got dose 2 of pfizer last week,neutral
595,610,more clinics available phase 3 we have added 2 more vaccination clinics for march 9 &amp 10 at mercy for first dose pfizer these clinics are open to all within phase including phase 3 to see available appointments visit,positive
596,611,at jaredrm20 at drsanjaygupta at pfizer at moderna tx at jnjnews oh i will brochacho,neutral
597,612,at smurfette017 at pinoyakoblog yes the same health secretary who dropped the ball on pfizer the same health secretary implicated for the 15b missing fund the same health secretary patting his own back for claiming to have done a good job in responding to pandemic yes the very same,positive
598,613,at gchernack at riccimike congratulations it’s such a great relief i got my first dose of pfizer today too at globe life field so efficient less than 30 mins in and out,positive
599,614,amazing news brasil variant neutralized by pfizer vaccine,neutral
600,615,"at kenyadad12 yay i was admin'd the 2nd dose of the pfizer and was inoculated this morning of course i'm going to keep wearing a mask i use the halyard fluidshield surgical n95 respirator it's called the ""duck bill"" model i look like a duck but i can breathe through them",neutral
601,617,this is going to be why it may be impossible to get the truth out it's just too lucrative a market for anyone (pharma media cdc fda legislators ),negative
602,618,my parents are finally getting their 1st shot vaccinations on wednesday pfizer i believe so relieved,positive
603,619,at tonyposnanski 15minutes wait i had the same with my first pfizer the local casino angel of the winds is giving j&amp j vaccine one shot,positive
604,620,at joshchapinabc11 at cdc at pfizer at moderna tx thank you tv’s josh chapin,positive
605,621,at noahreservation this was for pfizer good luck and godspeed,positive
606,622,at batchakemino at heyitssimply at claritzag85 at nytimes pfizer moderna and j&amp j are distributed via emergency use authorization while their studies continue the ongoing studies of each vaccine can then be used to determine asymptomatic transmission my understanding is that j&amp j is fairly close to this conclusion,positive
607,623,at rioslade at greyplanet i'll go back to my first point where i encouraged you not to be dogmatic this study is very careful to define the limits of what's known about how vaccinated individuals respond to variants,positive
608,624,at wowhowtian pfizer jab has effective neutralisation of the variants essentially,positive
609,625,at thebeerbitch at aynw then i'd rather have the pfizer one getting a little under the weather is a sign it is also working your immune system definitely had its number then,positive
610,626,absolutely cannot wait pfizer moderna j&amp j fisher price i don’t care inject it onto my arm my elbow bone one sequential shot in each eyeball stab me in the chest like a knife attack do what thou wilt just vaxxx me,neutral
611,627,at d9kmuixqt6qvds3 at samsv22 at penta live pfizer is the same on the second shot the next day i felt like i had the flu woke up the following day and felt 100% normal,positive
612,628,also trump was buying from many different manufacturers but pfizer &amp moderna got butthurt because they wanted it all to be from them so they lied,positive
613,629,"""you can’t compare results of these trials too precisely but there are indications of a striking difference """,positive
614,630,"""for individuals too the johnson &amp johnson vaccine has benefits as a one and done injection it’s more convenient it also has a lower rate of adverse events than moderna’s """,positive
615,631,at daxgigandet i received the first dose of pfizer and i am very happy no side effects looking for 2 march 25th and my wife and i are driving some seniors in their 90s too,positive
616,632,at daxgigandet took first shot in september second shot in october as a volunteer for pfizer research didn't know for sure until march because of blind study,positive
617,633,at c smrstik 16 y o is in the pfizer study so not only is he vaxxed he's getting paid college student will probably get vaxxed soon because il probably has their sh*t together and yeah states rights it's f ed up,positive
618,634,at mishaalrahman at jcase got my first dose of pfizer last thursday only sore arm for the night next morning was all good and fresh ),positive
619,635,at lefthandedlarue i had the pfizer and was sick for two days afterwards same with several co workers who had pfizer co workers who had moderna said they were fine aside from a sore arm and feeling tired,negative
620,636,"pfizer ceo ""it will be terrible"" if covid vaccine prices limit access axios",negative
621,637,"""then there’s the fact that resources can be stretched a lot further when only a single dose has to be administered """,positive
622,638,"""it has no demanding freezer requirements which means it’s easier to distribute and more accessible to many communities it’s more affordable than the other two—the company is providing it at cost around the world """,positive
623,639,"""efficacy is merely one layer though the pfizer and moderna vaccines have an edge at preventing symptomatic illness but the johnson &amp johnson vaccine brings its own advantages """,positive
624,640,a new lab study shows troubling signs that pfizer's and moderna's covid 19 shots could be far less effective against the variant first found in south africa $mrna $pfe good news for $nvax,positive
625,641,from the philidelphia enquirer neither the moderna not the pfizer vaccine used cells taken from aborted human beings for their development or production both were however tested using cells that may have been derived from an abortion in 1973 the catholic church cleared them,neutral
626,642,new guidance from at cdc shows what vaccinated people can do if you're socializing with another vaccinated person you don't need a mask or to keep your distance fully  syringe defined as two weeks after your second dose of at pfizer or at moderna tx abc11,neutral
627,643,at caza13339005 at verosercanto at pippabird it was very interesting search on this if you get a chance mercola pfizer bullies nations to put up collateral,positive
628,644,at aynw oh really i hadn’t heard that but my anecdotal evidence from grilling all my neighbors is that moderna seems fine and pfizer makes you sick,positive
629,645,at thomasmightsnap was it the pfizer vaccine,neutral
630,646,at srauer20 i do and i have gotten 2 pfizer shots,neutral
631,647,at mariana057 welp the wife and i drove 45 minutes saturday to get our first pfizer jab what a relief i must've just been missing your tweets i love that you try to make total strangers smile and laugh people that do that are the best people d,positive
632,648,at snakebadass the scoop is this after your vaccine shot(s) (1 j&amp j or 2 pfizer/moderna) add 2 weeks &amp then you &amp similarly vaccinated people can congregate w/o masks again final vaccine shot + 2 weeks time + everyone else in the gathering with same requirements can be mask free together,positive
633,650,here's me post first dose of the pfizer vaccine,positive
634,651,at troll ned cheers i've posted a link to a spanish report previously there's also reports of deaths in aged care in the uk following vaccinations,neutral
635,652,at greggutfeld i have not heard any vaccine 87% effective yet the pfizer &amp moderna coronavirus vaccines are about 95% effective at preventing covid 19 after both doses the johnson &amp johnson is 66% effective overall at preventing moderate &amp severe disease,positive
636,653,"""by taking the first vaccine you can get you’ll also avoid the risk of finding yourself without protection if infection rates surge where you live """,positive
637,654,"""again you will get a lot of benefit from any of them &amp your risk will shrink even more as those around you get vaccinated too whichever one you start with a booster maybe coming in the not so distantfuture of the same vaccine or perhaps adifferent one """,positive
638,655,'where does that leave us for making decisions as anthony fauci told the new york times last weekend “now you have three highly effective vaccines period ”',positive
639,656,at lepapillonblu and thank you for your great posts i do feel better this week got my second covid shot last friday pfizer  smiling_face_with_smiling_eyes  thumbs_up,positive
